lsoa,place,distance,area
E01000651,London,17293.4664300521,290550.176787504
E01000652,London,18117.2272531592,577447.004465012
E01000653,London,15952.9346064868,497242.536270502
E01000654,Crawley,24914.3240697354,1059871.842698
E01000655,London,24698.6710566857,380557.67364801
E01000656,London,23133.0997245814,3404705.31676852
E01000657,London,24301.9635907797,307556.0609385
E01000658,London,23397.9208465859,2166103.64267098
E01000659,London,24303.0039039903,509202.875520996
E01000661,London,18099.2516904484,937929.492430003
E01000662,London,18412.2396834479,523692.674687996
E01000663,London,19012.1758812928,319192.571354494
E01000664,London,19066.9411347444,792121.185718985
E01000665,London,18973.4552727752,833704.270468522
E01000666,London,20140.3932080872,2982318.673298
E01000667,London,19970.9370902097,1057018.41525549
E01000668,London,17132.1044536495,701596.234442516
E01000669,London,17545.4177039384,173229.827165994
E01000670,London,16100.3466654622,483943.782614508
E01000671,London,16550.3776669784,342928.570457487
E01000672,London,13886.890386056,326939.372297999
E01000673,London,14072.9886634534,477474.816970004
E01000674,London,14462.7052664652,201436.052140505
E01000675,London,15609.8393461676,576627.696323998
E01000676,London,15026.8236728042,331982.398466995
E01000677,London,15064.2075110059,381655.453648004
E01000678,London,16109.2580206971,299267.229573493
E01000679,London,16783.0416425994,295296.502146002
E01000680,London,24959.2830725817,8249030.37659801
E01000681,London,21841.3605253651,314094.619776002
E01000682,London,22106.8320940285,278146.623841499
E01000683,London,22163.2587228504,260405.057977495
E01000684,London,22918.7075715556,402021.752597995
E01000685,London,23734.1144669796,1110894.324897
E01000686,London,22700.2537198577,441258.727488006
E01000687,London,23360.411319715,585713.844191001
E01000688,London,23909.8806606435,919938.733498491
E01000689,London,17468.8690510691,1386202.51877
E01000690,London,16816.423470696,332430.380175001
E01000691,London,16467.8681998407,241781.169707501
E01000692,London,17168.3222849816,352651.721286505
E01000693,London,18678.232856488,2665328.66451148
E01000694,London,15898.5946016705,1008696.6484415
E01000695,London,16804.8704825129,756398.331255004
E01000696,London,17980.6042577328,2058783.21380552
E01000697,London,17248.2976268659,518536.956381992
E01000698,London,19504.9389715198,1128344.99091699
E01000699,London,12174.2395295696,136447.393873496
E01000700,London,12700.3012526806,200134.594393994
E01000701,London,12381.7132785812,133756.275975
E01000702,London,12342.3802436742,138384.853628502
E01000703,London,12854.2885655285,241004.649715506
E01000704,London,12631.15812052,325528.308374995
E01000705,London,12264.1558977291,152093.454990508
E01000706,London,12890.8873957419,301236.043310004
E01000707,London,13081.1764855274,153942.106225
E01000708,London,13254.0730599181,240278.524513494
E01000709,London,12689.3872762424,243279.9055205
E01000710,London,12156.0194851029,542720.725318013
E01000711,London,12445.1590539638,281623.943482506
E01000712,London,13048.778217476,359988.854383497
E01000713,London,13622.9902914293,415261.689666994
E01000714,London,13136.5813937503,331992.191950501
E01000715,London,13642.077631747,300744.139009006
E01000716,London,14139.736536367,402167.219800001
E01000717,London,14451.5411472053,313363.9527
E01000718,London,12073.1427282358,337974.162991991
E01000719,London,21254.09214149,348896.946817491
E01000720,London,23175.83956689,7505612.34867298
E01000721,London,21852.2074505155,266438.627781998
E01000722,London,21242.5182212018,578417.1372765
E01000723,London,22894.3510022238,424195.236813993
E01000724,London,22030.4719158694,411669.030309001
E01000725,London,21525.4654675465,338841.403462993
E01000726,London,22061.42347938,282055.853443504
E01000727,London,21244.2926560707,384491.159693511
E01000728,London,21356.9054844188,2747835.30803852
E01000729,London,20188.9831174469,260421.182650999
E01000730,London,20686.7021799684,372938.654214001
E01000731,London,20268.8230710639,233654.261206495
E01000732,London,20371.3356938647,354190.236485499
E01000733,London,20715.9907052803,373854.483758501
E01000734,London,20674.2590783631,323802.395406506
E01000735,London,19886.5151576456,514010.037360498
E01000736,London,19494.5013940993,397020.745128007
E01000737,London,19872.3425239571,368234.571452
E01000738,London,20530.3549766553,515213.191775997
E01000739,London,20450.0891186102,224467.275166498
E01000740,London,10544.8257825508,714538.643925996
E01000741,London,10920.3277851406,136140.423999501
E01000742,London,10964.813899642,266818.425147505
E01000743,London,11595.8347200598,312612.270292997
E01000744,London,11834.020933569,214262.595251498
E01000745,London,10379.9949391017,468352.654171
E01000746,London,10558.1708227797,180760.897472003
E01000747,London,22144.7615466801,9933097.34865501
E01000748,London,26146.1162390281,9876192.31797953
E01000749,London,23515.8283067473,9225947.69823097
E01000750,London,21246.3087281299,310886.585882501
E01000751,London,21107.0261381128,1839734.14822051
E01000752,London,21866.466233666,1383770.2303485
E01000753,London,20159.7526578361,870719.477265001
E01000754,London,20952.9196387797,387550.2254715
E01000755,London,20675.1294011977,343118.172924509
E01000756,London,20135.2076040038,1013253.5339905
E01000757,London,21089.0919393894,542826.161553994
E01000758,London,21444.5614611371,303471.421460498
E01000759,London,18973.2123975918,4600406.12770101
E01000760,London,17976.1106172008,505170.327838499
E01000761,London,18376.3778018875,576632.568952001
E01000762,London,16366.913866268,320051.746655505
E01000763,London,17071.4332687964,845287.6525995
E01000764,London,16626.266606579,506186.694581003
E01000765,London,18195.9549087697,2294225.32706096
E01000766,London,17022.4961985838,369299.313376496
E01000767,London,17406.9110348624,316173.449496997
E01000768,London,17728.222434694,483115.418894001
E01000769,London,15258.5594113511,1201404.6498
E01000770,London,13921.2333486456,685432.567215488
E01000771,London,13434.5278328817,368122.092143505
E01000772,London,14111.0276900747,323009.858033999
E01000773,London,13950.8676264662,310717.408167504
E01000774,London,13810.2718402994,378178.499621499
E01000775,London,14923.6313328051,1109637.98283149
E01000777,London,14391.8593363988,249034.533000498
E01000778,London,14225.8307599273,206470.926895498
E01000779,London,14057.4504859923,1160777.534334
E01000780,London,14890.9710394404,209970.958083001
E01000781,London,15348.3672937977,172010.986745502
E01000782,London,14974.2291162563,283420.330284007
E01000783,London,15532.136823875,188828.329882495
E01000784,London,15999.543613811,223972.287467002
E01000785,London,15438.6168769197,210350.803086499
E01000786,London,23346.5000018249,948687.778419995
E01000787,London,22309.2812084332,341291.007632997
E01000788,London,22011.7269199624,368992.133013508
E01000789,London,22794.9496809526,143426.852769008
E01000790,London,21795.3413846199,520774.564837985
E01000791,London,22333.8978934502,400883.097869493
E01000792,London,22865.6955738488,315706.059252499
E01000793,London,22553.4183461731,466638.268264992
E01000794,London,22569.2956467303,464118.120535508
E01000795,London,23196.1515167941,285892.349819
E01000796,London,11472.0641223893,99190.0771294992
E01000797,London,12150.8692645408,655416.188768979
E01000798,London,11682.312602394,135341.966458499
E01000799,London,11816.8870840739,216040.859886995
E01000800,London,11518.8677938972,231071.242586514
E01000801,London,12069.2158755319,185240.627296492
E01000802,London,10998.3376217529,185089.408556997
E01000803,London,11083.6953522683,260988.903676995
E01000804,London,11513.5241261031,663428.457163506
E01000805,London,11524.33529365,160692.739157504
E01000806,London,11280.4567377932,164460.285755001
E01000807,London,18965.3929838406,800603.328721509
E01000808,London,20466.8290085691,333766.825281997
E01000809,London,19364.7176277986,542863.617191501
E01000810,London,20000.4352853638,371826.954663005
E01000811,London,19582.0491751877,298591.924147006
E01000812,London,21256.6640568452,379772.325165003
E01000813,London,20039.6397724116,609636.004451489
E01000814,London,21150.1264839594,477340.402351001
E01000815,London,19662.4660896431,487795.288953491
E01000816,London,13952.1731402694,302736.489832004
E01000818,London,15118.9855344678,1301169.72688499
E01000819,London,14412.0669475518,390623.006464508
E01000820,London,14987.9603692494,593797.926991493
E01000822,London,14386.1034534549,221870.297629999
E01000823,London,14992.9069820474,244436.540618497
E01000824,London,14725.9626455437,165263.900210496
E01000825,London,15405.4400414276,176012.845951996
E01000826,London,15388.0932426378,518208.343253996
E01000827,London,15852.6581446402,374160.903219501
E01000828,London,14845.7694466943,341239.879859001
E01000829,London,15537.7609638676,222959.078956501
E01000830,London,14871.7073057357,593399.297084013
E01000831,London,15317.6593705806,405805.370238494
E01000832,London,16107.5305521772,865215.190841502
E01000833,London,15901.374213526,358971.232023498
E01000834,London,16486.7311608792,210658.4500465
E01000835,London,16320.5449826102,332407.854637988
E01000836,London,16540.7973266138,213043.071068001
E01000837,London,15881.843845739,478939.882772008
E01000838,London,17084.5964507913,539939.402411002
E01000839,London,16807.093111948,275013.874337998
E01000840,London,17392.7937390526,797336.624165007
E01000841,London,16901.6083288595,341453.344025499
E01000842,London,5150.18579388722,105052.294641498
E01000843,London,5041.71239735598,83450.4931559995
E01000844,London,5091.16996495797,113900.962433002
E01000845,London,4837.3659051232,117998.8370805
E01000846,London,4689.35205746485,82741.7409544991
E01000847,London,4830.29400923328,98660.7923649964
E01000848,London,5427.84324738413,100860.473630497
E01000849,London,5354.73841519519,77772.7019325001
E01000850,London,1695.06966063322,195247.877430999
E01000851,London,1860.34801261978,133423.554404999
E01000852,London,2261.35310891994,124477.725978496
E01000853,London,2310.7533675073,58569.3996359994
E01000854,London,2045.97559218589,188886.239158002
E01000855,London,1825.94119583368,320456.206181004
E01000856,London,4196.89471666193,118670.092174001
E01000857,London,4398.97009150502,81291.7376245023
E01000858,London,4248.47723264446,217893.456079501
E01000859,London,4213.51864021115,96790.2651034976
E01000860,London,4012.05877059683,205970.019760006
E01000861,London,3843.91210074726,113989.3424825
E01000862,London,3864.13939714188,170013.300298498
E01000863,London,3813.26335227811,161289.517754501
E01000864,London,4394.58501426544,97669.828512992
E01000865,London,4389.26853672967,108685.687684002
E01000866,London,4489.60886642013,145477.773821494
E01000867,London,4196.64085488305,81018.5338450072
E01000868,London,4154.27633953515,83698.6960910009
E01000869,London,4670.63271396401,114418.976640495
E01000870,London,4716.22788419612,126681.676481006
E01000871,London,7262.20062362295,306347.153163512
E01000872,London,7408.35968657162,146972.247768994
E01000873,London,6936.33324236955,121983.502527996
E01000874,London,6651.61219409972,85504.485371497
E01000875,London,6947.2764962267,117020.498423006
E01000876,London,6661.62031951628,116722.795447501
E01000877,London,6876.36083696347,110554.772884498
E01000878,London,6869.58285303724,191957.150634503
E01000879,London,6216.65411307001,177369.157438989
E01000880,London,6385.36883871684,203625.577079502
E01000881,London,5856.95537630112,147788.382868501
E01000882,London,5484.83380348464,121807.454406504
E01000883,London,5479.25734217704,140529.512818999
E01000884,London,7221.7664617852,245142.051408509
E01000885,London,6852.37466537284,304312.527416995
E01000886,London,5696.25981118781,103100.679838997
E01000887,London,5808.50406967044,99882.132482501
E01000888,London,5674.59633165064,94231.2329725004
E01000889,London,5357.08083831335,117245.467288501
E01000890,London,5411.57550473988,76315.2445240031
E01000891,London,5240.01202627654,77589.0531354978
E01000892,London,5391.8473061115,122340.492767495
E01000893,London,6504.26805121583,527826.320227493
E01000894,London,6457.68083624466,221839.042908496
E01000895,London,6408.0879728407,98174.1763760023
E01000896,London,6121.13099869947,151078.762827506
E01000897,London,5858.04023073746,198031.663982497
E01000898,London,5669.37248738566,170555.112481
E01000899,London,7272.22507465044,1082501.6424445
E01000900,London,4903.93897393676,99475.625098003
E01000901,London,4917.52040659041,106031.722958498
E01000902,London,4943.09648732419,83986.476146496
E01000903,London,5141.81829324273,101973.863666506
E01000904,London,4461.49067584765,116639.446085497
E01000905,London,4683.35450189515,86010.9322690022
E01000906,London,4625.39375422782,137684.004924504
E01000907,London,6567.8456328356,107173.48142399
